game_id,p1,p2,winner,loser,game_pattern
1009,927,709,0,0,146037258
1010,400,647,647,400,34527810
1011,314,665,314,665,7560418
1012,95,445,95,445,5108374
1013,587,920,920,587,43081562
1014,877,153,877,153,067483512
1015,305,65,305,65,1065724
1016,622,13,13,622,51028467
1017,819,210,819,210,3807251
1018,766,575,575,766,15708324
1019,182,258,258,182,83761524
1020,652,795,795,652,183756
1021,277,991,991,277,17056842
1022,294,264,294,264,137052648
1023,610,393,610,393,4623071
1024,640,304,304,640,26485310
1025,342,738,342,738,041735826
1026,430,296,296,430,58763420
1027,645,636,645,636,710825436
1028,212,181,0,0,746302185
1029,585,109,109,585,38506714
1030,372,649,372,649,761803542
1031,680,949,949,680,18247560
1032,817,849,817,849,62340
1033,640,940,0,0,802641753
1034,209,149,149,209,604271
1035,935,275,275,935,18470532
1036,55,656,55,656,5208364
1037,655,776,655,776,25486
1038,619,188,619,188,17052
1039,84,941,941,84,156248
1040,852,697,852,697,158264073
1041,166,982,0,0,345601287
1042,621,541,541,621,14326875
1043,616,452,616,452,5837614
1044,279,852,852,279,87236514
1045,124,129,124,129,304675821
1046,839,65,65,839,35846127
1047,527,475,527,475,26805
1048,749,877,749,877,840351762
1049,987,323,987,323,27180
1050,735,618,735,618,1458062
1051,550,370,550,370,01478
1052,178,843,843,178,84350127
1053,790,230,790,230,4263870
1054,994,478,994,478,6075432
1055,193,397,397,193,63845701
1056,237,125,237,125,401537286
1057,88,560,560,88,16524708
1058,513,944,513,944,43256
1059,73,16,0,0,640382175
1060,946,238,238,946,81045632
1061,745,330,745,330,8534706
1062,274,513,274,513,5480716
1063,635,227,635,227,28476
1064,169,267,267,169,58340617
1065,771,657,0,0,376015824
1066,331,464,464,331,61703842
1067,642,737,737,642,381647
1068,415,294,415,294,6341072
1069,883,20,20,883,12867053
1070,933,348,933,348,4687350
1071,414,936,414,936,4167082
1072,745,525,0,0,036241785
1073,881,58,881,58,870536214
1074,258,105,258,105,870312654
1075,475,796,0,0,301257846
1076,168,709,709,168,60327451
1077,8,917,0,0,812630457
1078,362,608,0,0,621708534
1079,700,750,700,750,136708542
1080,733,107,733,107,81430
1081,412,190,190,412,81536407
1082,514,685,514,685,4518072
1083,151,456,456,151,08245637
1084,42,98,42,98,8025746
1085,656,3,656,3,85627
1086,957,452,452,957,840365
1087,284,75,0,0,358426710
1088,432,524,432,524,723184056
1089,150,803,150,803,627354018
1090,49,181,49,181,0357241
1091,753,936,753,936,48276
1092,95,286,95,286,4502368
1093,865,57,865,57,135460872
1094,723,280,280,723,85403172
1095,328,288,288,328,52148076
1096,824,423,824,423,0461823
1097,580,950,0,0,250148367
1098,573,921,573,921,610857234
1099,740,140,740,140,205846713
1100,108,420,108,420,8064317
1101,926,736,736,926,04128563
1102,672,268,0,0,578312046
1103,843,658,843,658,40236
1104,597,436,597,436,40721
1105,595,257,595,257,72836
1106,374,641,374,641,176354208
1107,518,8,518,8,4826701
1108,23,804,804,23,02541736
1109,422,891,422,891,3615082
1110,98,758,0,0,241035876
1111,248,330,248,330,4756103
1112,741,665,741,665,10734
1113,541,187,0,0,486103527
1114,389,223,223,389,258304
1115,86,346,86,346,3084617
1116,299,827,299,827,0124386
1117,735,646,735,646,587201346
1118,297,34,297,34,6154320
1119,156,938,156,938,30524
1120,845,637,845,637,6478350
1121,493,767,493,767,2658130
1122,34,738,34,738,387416250
1123,804,920,804,920,1526430
1124,601,573,601,573,108734265
1125,575,253,0,0,542871036
1126,481,233,233,481,72403568
1127,861,310,310,861,78641325
1128,567,166,0,0,531462870
1129,768,805,0,0,524807631
1130,143,110,143,110,743162580
1131,299,8,299,8,174583620
1132,612,538,612,538,4327056
1133,360,306,360,306,24835
1134,952,570,570,952,721805
1135,280,385,385,280,173806
1136,330,441,330,441,713056248
1137,483,132,483,132,152764380
1138,519,448,448,519,78512460
1139,821,620,821,620,1580637
1140,289,256,289,256,381704526
1141,396,156,156,396,73468250
1142,927,712,927,712,5768324
1143,572,485,572,485,867512034
1144,960,307,960,307,867201534
1145,33,695,695,33,56180247
1146,797,952,797,952,05346
1147,480,31,0,0,268531704
1148,245,659,659,245,28015467
1149,572,481,572,481,24031
1150,623,748,0,0,421730856
1151,354,391,0,0,714853062
1152,81,628,81,628,54208
1153,192,287,287,192,246315
1154,859,377,377,859,86732410
1155,618,662,618,662,148370526
1156,558,428,558,428,085472613
1157,877,584,877,584,6827534
1158,927,834,834,927,35728140
1159,760,353,760,353,156038472
1160,385,761,385,761,058623714
1161,219,417,219,417,4731068
1162,742,629,742,629,8126705
1163,826,472,0,0,456780321
1164,234,185,234,185,4278531
1165,596,813,596,813,074653128
1166,981,424,981,424,8713250
1167,218,342,0,0,850436217
1168,231,799,231,799,5210467
1169,301,467,0,0,785201634
1170,413,739,413,739,841502673
1171,679,265,265,679,50438176
1172,181,145,181,145,256471308
1173,693,972,693,972,308675124
1174,159,190,159,190,826705143
1175,784,772,784,772,8143206
1176,366,469,0,0,645321780
1177,843,345,843,345,362784150
1178,906,484,906,484,3104286
1179,181,761,181,761,437568012
1180,520,53,520,53,1587430
1181,956,655,956,655,085241673
1182,325,569,325,569,0586241
1183,764,268,764,268,146382507
1184,954,839,839,954,80354271
1185,629,970,629,970,467831025
1186,953,148,953,148,38076
1187,869,935,935,869,50647128
1188,43,570,43,570,357024816
1189,77,987,77,987,538102647
1190,289,314,289,314,2037465
1191,348,849,849,348,02541786
1192,176,161,161,176,613724
1193,888,974,974,888,201643
1194,486,215,486,215,0283764
1195,74,271,271,74,56471380
1196,537,947,537,947,316750284
1197,313,468,313,468,314560872
1198,203,46,203,46,67204
1199,89,785,0,0,731268540
1200,217,642,217,642,7642051
1201,404,350,350,404,620815
1202,173,71,173,71,534801672
1203,511,753,753,511,24857013
1204,228,916,228,916,624350781
1205,681,689,689,681,87423061
1206,183,195,195,183,18756032
1207,281,577,281,577,013682754
1208,493,996,493,996,4258701
1209,120,747,120,747,03468
1210,881,269,269,881,713240
1211,690,386,0,0,861435207
1212,783,18,783,18,624703518
1213,319,834,319,834,487165032
1214,105,279,105,279,456273018
1215,834,696,834,696,5340187
1216,706,956,706,956,3158064
1217,440,414,440,414,3468170
1218,161,584,161,584,2601458
1219,471,870,0,0,140287635
1220,374,506,506,374,51340276
1221,71,207,71,207,417856023
1222,344,553,553,344,863402
1223,13,856,13,856,361425870
1224,763,398,398,763,18743502
1225,237,363,0,0,084621735
1226,283,707,707,283,725081
1227,53,312,53,312,357284016
1228,244,667,244,667,4165732
1229,473,128,473,128,43187
1230,798,772,798,772,1280637
1231,923,121,923,121,2471856
1232,707,652,707,652,3402786
1233,386,579,386,579,0754162
1234,358,369,358,369,561237804
1235,106,757,106,757,830426715
1236,331,25,331,25,5403261
1237,352,828,828,352,34781650
1238,914,177,177,914,78256314
1239,84,160,0,0,306784125
1240,430,843,430,843,50463
1241,306,54,306,54,514387620
1242,9,870,9,870,432156078
1243,899,96,0,0,408621357
1244,624,772,772,624,15807324
1245,569,783,783,569,615704
1246,702,211,0,0,318425760
1247,538,825,825,538,234680
1248,679,326,0,0,126537408
1249,50,948,50,948,42167
1250,887,491,491,887,71426850
1251,18,263,18,263,2608531
1252,950,400,400,950,05748632
1253,575,230,0,0,248531760
1254,3,80,3,80,2683071
1255,399,679,399,679,4823701
1256,802,745,802,745,14072
1257,241,618,241,618,4317052
1258,646,139,646,139,1650724
1259,191,784,784,191,84273061
1260,435,446,435,446,2814360
1261,859,116,859,116,2081647
1262,88,133,133,88,860274
1263,381,134,0,0,830214576
1264,980,585,980,585,8346572
1265,719,698,719,698,6485017
1266,595,442,595,442,743180265
1267,820,891,0,0,026718534
1268,826,122,122,826,805643
1269,164,347,164,347,5184302
1270,292,346,292,346,038274516
1271,511,723,0,0,032178546
1272,208,733,208,733,8740652
1273,164,847,164,847,876504123
1274,892,938,892,938,2385064
1275,992,862,862,992,40857326
1276,805,577,0,0,213804567
1277,180,905,180,905,51374
1278,566,68,68,566,284756
1279,9,671,9,671,3618042
1280,777,906,777,906,057281364
1281,992,468,468,992,207438
1282,922,564,0,0,135402876
1283,419,739,419,739,4162058
1284,288,391,288,391,7308152
1285,925,374,925,374,1285736
1286,11,60,60,11,17834056
1287,990,814,990,814,3267584
1288,884,973,0,0,621047853
1289,28,399,28,399,8670512
1290,331,269,0,0,863015247
1291,647,485,647,485,473068125
1292,537,689,537,689,0427861
1293,568,579,568,579,78451
1294,500,779,500,779,306275148
1295,282,870,282,870,015872643
1296,114,226,0,0,425801637
1297,73,522,522,73,605824
1298,952,457,952,457,76421
1299,181,346,181,346,5743018
1300,69,871,0,0,653027841
1301,215,910,215,910,805361472
1302,460,753,460,753,374860125
1303,34,147,34,147,6840372
1304,507,127,507,127,342561807
1305,89,353,89,353,2170638
1306,740,133,0,0,680213547
1307,161,990,161,990,47820
1308,110,387,387,110,32840751
1309,758,819,758,819,025714683
1310,941,480,941,480,42810
1311,578,200,578,200,1843256
1312,874,372,372,874,704281
1313,625,464,625,464,215403768
1314,315,700,315,700,80736
1315,794,683,794,683,4165082
1316,43,548,548,43,026518
1317,362,774,774,362,835670
1318,483,700,483,700,07824
1319,357,539,357,539,172430568
1320,809,890,809,890,8723045
1321,999,340,999,340,8402657
1322,668,358,358,668,71865204
1323,687,184,0,0,765328410
1324,145,888,145,888,713206485
1325,425,366,425,366,158732640
1326,780,922,780,922,6234750
1327,65,957,0,0,251036478
1328,484,161,484,161,536471028
1329,321,109,321,109,465203187
1330,320,427,320,427,0254613
1331,891,498,891,498,426173058
1332,86,19,19,86,308241
1333,162,195,162,195,63284
1334,319,989,319,989,4012867
1335,633,343,343,633,63058124
1336,274,543,274,543,025813764
1337,956,404,956,404,23674
1338,352,26,26,352,03756814
1339,92,106,0,0,167085342
1340,174,261,0,0,527143680
1341,794,206,206,794,50372816
1342,547,746,0,0,460321785
1343,720,532,532,720,16245038
1344,400,897,400,897,4850276
1345,500,839,500,839,0845172
1346,499,657,499,657,234178506
1347,270,154,270,154,460321758
1348,308,409,308,409,5840713
1349,236,733,236,733,362508741
1350,560,905,0,0,357621408
1351,514,832,832,514,10247658
1352,198,144,198,144,4371602
1353,712,843,843,712,14307286
1354,231,317,317,231,506172
1355,623,648,648,623,568310
1356,36,954,0,0,761435208
1357,38,695,695,38,24107368
1358,650,991,650,991,0726531
1359,605,154,605,154,235718640
1360,492,201,492,201,283560174
1361,298,429,298,429,2603581
1362,159,229,159,229,763210854
1363,648,628,648,628,25031
1364,614,850,614,850,168750324
1365,7,934,7,934,308147265
1366,310,765,765,310,32815467
1367,563,543,563,543,7314082
1368,147,781,781,147,45280736
1369,555,649,555,649,173654802
1370,285,535,535,285,34516820
1371,89,780,89,780,732856140
1372,61,598,61,598,50384
1373,987,82,987,82,6123874
1374,983,520,983,520,5367248
1375,621,797,797,621,26175340
1376,227,782,227,782,378506124
1377,743,462,0,0,085362714
1378,543,105,543,105,368450712
1379,48,835,48,835,634817502
1380,6,636,6,636,28654
1381,649,845,649,845,5470238
1382,633,194,633,194,674851032
1383,657,482,657,482,87265
1384,101,551,101,551,63472
1385,593,293,0,0,301725648
1386,532,325,532,325,678312450
1387,764,221,764,221,6183507
1388,853,363,853,363,108234657
1389,690,405,690,405,2807356
1390,242,809,809,242,725061
1391,211,35,211,35,6103824
1392,999,237,0,0,782531460
1393,883,665,0,0,641785203
1394,331,729,331,729,4721830
1395,767,700,700,767,081532
1396,266,181,266,181,5821634
1397,275,530,275,530,2638140
1398,459,692,0,0,687142530
1399,80,98,98,80,18403627
1400,650,937,937,650,86731450
1401,680,211,0,0,687423015
1402,365,471,365,471,756428310
1403,851,613,851,613,83450
1404,317,886,317,886,1538260
1405,490,809,809,490,12057634
1406,984,39,984,39,2654178
1407,204,804,804,204,507162
1408,592,696,696,592,385460
1409,768,192,0,0,105782643
1410,164,934,164,934,730652184
1411,732,394,732,394,0327451
1412,884,451,884,451,6348721
1413,878,639,878,639,2104356
1414,990,391,0,0,510378246
1415,408,539,0,0,416258730
1416,718,64,718,64,613578240
1417,657,110,110,657,243870
1418,360,766,0,0,758641203
1419,34,580,0,0,465321780
1420,553,181,553,181,0683214
1421,862,454,454,862,34576281
1422,161,962,962,161,85732640
1423,549,220,0,0,720864135
1424,265,716,716,265,14583620
1425,303,932,0,0,805267341
1426,191,869,191,869,68254
1427,210,763,0,0,760138452
1428,175,997,175,997,0157468
1429,668,625,668,625,5361708
1430,289,197,289,197,5820314
1431,306,289,306,289,312475680
1432,393,575,393,575,8614235
1433,25,666,666,25,60345721
1434,327,809,327,809,7248305
1435,1,696,1,696,41870
1436,348,475,348,475,587164023
1437,934,194,934,194,250378416
1438,864,690,864,690,2087145
1439,877,56,877,56,6071482
1440,320,207,207,320,061748
1441,908,406,908,406,48751
1442,411,440,440,411,28135746
1443,45,545,45,545,3821674
1444,820,428,428,820,60423578
1445,684,161,684,161,7103458
1446,4,322,322,4,50623781
1447,57,250,57,250,16032
1448,862,92,862,92,425876013
1449,534,160,534,160,145783602
1450,371,555,555,371,34625170
1451,301,873,873,301,657238
1452,515,961,0,0,801725463
1453,503,380,380,503,08167452
1454,563,983,983,563,607231
1455,326,819,326,819,7230658
1456,127,381,127,381,6302854
1457,530,133,530,133,0765412
1458,564,900,900,564,64508231
1459,826,388,826,388,2835610
1460,504,208,504,208,2340187
1461,944,242,242,944,82015436
1462,972,756,972,756,258734160
1463,707,756,756,707,32617850
1464,792,461,792,461,5867320
1465,90,24,24,90,435610
1466,790,105,0,0,851047362
1467,762,117,117,762,13782054
1468,425,784,784,425,31428570
1469,967,578,967,578,083147256
1470,916,302,302,916,501428
1471,318,938,318,938,01438
1472,96,205,205,96,612457
1473,345,921,345,921,0571846
1474,388,494,388,494,1630524
1475,932,609,609,932,87360124
1476,709,488,709,488,671830452
1477,937,469,0,0,821067453
1478,645,88,88,645,50783164
1479,48,606,606,48,42805371
1480,114,14,114,14,1627830
1481,213,211,211,213,15827634
1482,80,586,80,586,7423180
1483,611,115,0,0,506217348
1484,335,82,335,82,042835761
1485,574,242,574,242,641285073
1486,155,924,924,155,17456802
1487,273,996,0,0,013526784
1488,90,526,526,90,543761
1489,101,711,711,101,28473106
1490,933,962,933,962,65402
1491,961,25,961,25,630215478
1492,340,945,340,945,027156384
1493,810,116,810,116,8162047
1494,250,578,0,0,530871624
1495,884,500,884,500,63847
1496,24,829,24,829,625804173
1497,181,402,181,402,580143276
1498,185,610,185,610,8302716
1499,454,445,454,445,03468
1500,602,805,602,805,564721038
1501,267,434,267,434,306742185
1502,76,53,53,76,86725314
1503,914,223,914,223,306218475
1504,816,804,816,804,3851046
1505,979,592,592,979,35281074
1506,935,492,935,492,8302654
1507,73,234,0,0,534871620
1508,588,246,246,588,30576481
1509,856,622,856,622,03241
1510,831,142,831,142,574126038
1511,435,942,435,942,4625830
1512,891,913,891,913,5047183
1513,453,767,0,0,035241786
1514,593,609,609,593,283617
1515,833,395,395,833,04831672
1516,439,707,707,439,84075231
1517,620,613,620,613,32056
1518,875,869,869,875,056374
1519,458,214,458,214,178523460
1520,521,987,987,521,056872
1521,941,778,941,778,27061
1522,745,172,745,172,638540172
1523,58,229,58,229,5307182
1524,896,980,0,0,367540812
1525,881,385,881,385,821504673
1526,53,196,53,196,175063842
1527,624,380,380,624,70158324
1528,264,439,264,439,3527614
1529,125,701,125,701,2148573
1530,749,351,749,351,826315470
1531,721,99,721,99,8304512
1532,154,386,154,386,7318064
1533,119,74,74,119,850413
1534,172,60,172,60,206531874
1535,408,124,408,124,014857236
1536,512,936,936,512,416032
1537,15,177,177,15,84165702
1538,487,303,0,0,580143762
1539,776,141,0,0,067431852
1540,415,988,415,988,8317502
1541,372,119,119,372,62345170
1542,502,874,874,502,14523806
1543,208,436,208,436,603812574
1544,182,720,0,0,047831265
1545,469,158,469,158,6508473
1546,919,529,529,919,18742530
1547,588,180,180,588,54817236
1548,810,731,810,731,7680124
1549,599,902,902,599,32081746
1550,318,775,775,318,35624071
1551,148,714,148,714,24160
1552,7,242,7,242,532764108
1553,374,352,374,352,173680542
1554,836,599,599,836,08257463
1555,593,314,314,593,731524
1556,29,676,29,676,6071348
1557,596,317,317,596,146820
1558,459,428,459,428,70124
1559,628,953,953,628,65473812
1560,914,836,914,836,4265870
1561,938,288,938,288,6850472
1562,271,897,897,271,120674
1563,300,929,300,929,4872361
1564,651,975,651,975,076358241
1565,630,624,630,624,507148263
1566,445,841,841,445,13865240
1567,946,941,946,941,105367284
1568,144,740,144,740,1437650
1569,268,917,0,0,140287536
1570,129,167,167,129,56274310
1571,615,206,206,615,74018632
1572,125,357,125,357,2608341
1573,396,326,396,326,823657104
1574,3,316,316,3,84365712
1575,704,129,129,704,815240
1576,693,455,693,455,0517683
1577,220,315,220,315,456312078
1578,120,468,120,468,4625107
1579,824,286,824,286,36584
1580,379,102,379,102,836745120
1581,345,914,345,914,4207568
1582,752,648,648,752,045167
1583,450,511,511,450,70583261
1584,642,742,642,742,671852043
1585,276,687,276,687,3562740
1586,949,462,0,0,042536817
1587,426,538,426,538,417568032
1588,108,958,958,108,765013
1589,197,684,684,197,47162358
1590,700,367,367,700,57102648
1591,780,649,780,649,8301542
1592,68,877,877,68,67150483
1593,787,766,787,766,42870
1594,700,164,164,700,32847051
1595,642,810,810,642,78351062
1596,948,972,972,948,341870
1597,179,798,798,179,65210473
1598,488,112,488,112,4802167
1599,915,672,915,672,41385
1600,214,831,831,214,10752483
1601,210,793,210,793,62053
1602,151,705,705,151,851473
